id_str,_id,_cls,id_str,emotion_label,text,created_at
1369998477435035653,{'$oid': '604a16278a53c98a3f80a573'},Tweet,1369998477435035653,excitement,Another completed order and another happy customer 😁 #resinart #skulls #ashtrays #handmade #localbusiness… https://t.co/PvJKkD8r8j,2021-03-11 15:07:45
1369998485123174408,{'$oid': '604a16288a53c98a3f80a574'},Tweet,1369998485123174408,excitement,"RT @OU_Softball: 𝐀𝐥𝐥 𝐬𝐦𝐢𝐥𝐞𝐬 after another run-rule, shutout 𝐖 😁

📸🎥📝 Recap » https://t.co/slD2XiKNER

#ChampionshipMindset https://t.co/Yca…",2021-03-11 15:07:46
1369998486997852164,{'$oid': '604a16288a53c98a3f80a576'},Tweet,1369998486997852164,excitement,"RT @RSH_TEAM_: RSH REVIEW RATING 5/5 💥🤭😆🤣
#KicchaSudeep #VikrantRona 
#Kotigobba3 #BoxOfficeBaadshah 

Follow us 👉 @RSH_TEAM_ 😁 https://t.c…",2021-03-11 15:07:47
1369998489287979016,{'$oid': '604a16298a53c98a3f80a578'},Tweet,1369998489287979016,excitement,church music 😁,2021-03-11 15:07:47
1369998491485839361,{'$oid': '604a16298a53c98a3f80a579'},Tweet,1369998491485839361,excitement,"RT @Wakeupishere: Celebrating Mahashivratri in my Style 🙏
Morning Doodh Sewa on Shiva and Later on Doodh Sewa and Samosa party with Special…",2021-03-11 15:07:48
1369998496246419465,{'$oid': '604a162b8a53c98a3f80a57a'},Tweet,1369998496246419465,excitement,RT @BurgClam: it was a pleasure to have you @BurgClam https://t.co/wB3rEEXxxZ,2021-03-11 15:07:49
1369998498125340673,{'$oid': '604a162b8a53c98a3f80a57b'},Tweet,1369998498125340673,excitement,RT @BritishMILF_: Busting out 😁 https://t.co/vTgNRYzF8x,2021-03-11 15:07:49
1369998498909851651,{'$oid': '604a162b8a53c98a3f80a57c'},Tweet,1369998498909851651,excitement,RT @eannajn: I’ll be writing a feature for SIN about how student’s jobs and finance have been impacted by the ongoing pandemic and would lo…,2021-03-11 15:07:50
1369998501313007617,{'$oid': '604a162c8a53c98a3f80a57d'},Tweet,1369998501313007617,excitement,"RT @arachiu: So beautiful ✨
@winmetawin #winmetawin",2021-03-11 15:07:50
1369998501908713473,{'$oid': '604a162c8a53c98a3f80a57e'},Tweet,1369998501908713473,excitement,RT @BastAndAustin: Oops he did it again 😅 Time to clean the bed Austin... 😁 https://t.co/Rabcpvl6CJ,2021-03-11 15:07:50
1369998506954522625,{'$oid': '604a162d8a53c98a3f80a580'},Tweet,1369998506954522625,excitement,RT @miss_lauren_uk: RT if you've never had a Covid test 😁,2021-03-11 15:07:52
1369998510725140480,{'$oid': '604a162e8a53c98a3f80a581'},Tweet,1369998510725140480,excitement,@CharlieBunyan @RetroRed2 And that wasn’t the first time either! 😁,2021-03-11 15:07:52
1369998517129912330,{'$oid': '604a162f8a53c98a3f80a584'},Tweet,1369998517129912330,excitement,RT @Emdee_01: Lmao muding them on YouTube despite their ads on videos meanwhile the audios are crawling 😁,2021-03-11 15:07:54
1369998517213814787,{'$oid': '604a16308a53c98a3f80a585'},Tweet,1369998517213814787,excitement,@ksxsarah yep i can confirm this 😁,2021-03-11 15:07:54
1369998518966910977,{'$oid': '604a16308a53c98a3f80a586'},Tweet,1369998518966910977,excitement,"RT @ShrNita: Super 🔥🔥🔥 The Swag &amp; the expression 💥💥💥🧨💣
The ""Go"" in the end was cute 😁

#VanshRaisinghania #RrahulSudhir #IshqMeinMarjawan2…",2021-03-11 15:07:54
1369998523018539008,{'$oid': '604a16318a53c98a3f80a587'},Tweet,1369998523018539008,excitement,bringing this back 😁,2021-03-11 15:07:55
1369998525795348480,{'$oid': '604a16328a53c98a3f80a588'},Tweet,1369998525795348480,excitement,@Kylie_Tate29 @justnlcole I think a body like yours in sheer lingerie is the best kind 😁,2021-03-11 15:07:56
1369998529763098626,{'$oid': '604a16338a53c98a3f80a589'},Tweet,1369998529763098626,excitement,I love E but with such biggest news attach the SOURCE biko so we can flex and Vex 😁,2021-03-11 15:07:57
1369998530018832387,{'$oid': '604a16338a53c98a3f80a58a'},Tweet,1369998530018832387,excitement,"RT @JoongNineTrash: Who’s the guy, though? 😁",2021-03-11 15:07:57
1369998542090162179,{'$oid': '604a16368a53c98a3f80a58b'},Tweet,1369998542090162179,excitement,"The blue has gone, hello dark hair again 😁 https://t.co/6Odf1yC3nM",2021-03-11 15:08:00
1369998545546317824,{'$oid': '604a16368a53c98a3f80a58c'},Tweet,1369998545546317824,excitement,RT @RumneyPrm: Comic Relief Friday 19th March. The theme is ‘Share a Smile’ 😁 The children can wear their HAPPY CLOTHES to school and of co…,2021-03-11 15:08:01
1369998550185181186,{'$oid': '604a16378a53c98a3f80a58d'},Tweet,1369998550185181186,excitement,@rosebekasii cape y lm lm 😁,2021-03-11 15:08:02
1369998559140057092,{'$oid': '604a163a8a53c98a3f80a58e'},Tweet,1369998559140057092,excitement,RT @thearkhamprince: Currently reading the famous refrigerator issue 😁 https://t.co/GMexhNoVdS,2021-03-11 15:08:04
1369998561367166977,{'$oid': '604a163a8a53c98a3f80a58f'},Tweet,1369998561367166977,excitement,RT @DataCollective_: We want to hear from as many organisations as possible about how the Collective can support your organisation to acces…,2021-03-11 15:08:05
1369998569684557830,{'$oid': '604a163c8a53c98a3f80a590'},Tweet,1369998569684557830,excitement,"RT @emethyst_18: there ya go :)
thanks for volunteering your ocs for this challenge, it was fun drawing them all 😁
#drawyourmutualsocspoorl…",2021-03-11 15:08:07
1369998570062045185,{'$oid': '604a163c8a53c98a3f80a591'},Tweet,1369998570062045185,excitement,@SimonDunmore We got ouuuursssss! Wahoooo!!! Hopefully UK will let us in 😁,2021-03-11 15:08:07
1369998573799047172,{'$oid': '604a163d8a53c98a3f80a592'},Tweet,1369998573799047172,excitement,"RT @KSGUpdates: People are saying it's like Home Shopping so a little Trivia!

Dong Jihyun, a top home shopping MC in Korea, used to be Red…",2021-03-11 15:08:07
1369998582481178624,{'$oid': '604a163f8a53c98a3f80a593'},Tweet,1369998582481178624,excitement,"See? It's time. 🤭😂✌🏻 @hugsxkissa 

REQUEST @SB19Official @MTV #FridayLivestream 

SB19WhatMV 2Million… https://t.co/CbCi82Psj8",2021-03-11 15:08:10
1369998587862470659,{'$oid': '604a16408a53c98a3f80a594'},Tweet,1369998587862470659,excitement,@mattswider @techradar @Jake_Randall_YT Got mines! 😁,2021-03-11 15:08:11
1369998588525359106,{'$oid': '604a16418a53c98a3f80a595'},Tweet,1369998588525359106,excitement,"@Grayknight19 Ooh, awesome! Do you know what the setting is gonna be/who your partner Pokémon will be? 😁",2021-03-11 15:08:11
1369998592006574080,{'$oid': '604a16418a53c98a3f80a596'},Tweet,1369998592006574080,excitement,@EddieSweets Thank you ! 😁,2021-03-11 15:08:12
1369998592962887682,{'$oid': '604a16428a53c98a3f80a597'},Tweet,1369998592962887682,excitement,"RT @quactitty: MCYT stands for Minecraft youtuber, which is NOT what quackity is 😁",2021-03-11 15:08:12
1369998595236106250,{'$oid': '604a16428a53c98a3f80a598'},Tweet,1369998595236106250,excitement,@puthamortentia @charxbrinx @charlieputh its not that old honey 😁,2021-03-11 15:08:13
1369998596033163264,{'$oid': '604a16428a53c98a3f80a599'},Tweet,1369998596033163264,excitement,"RT @j0hnandj0an: You know you love it. Just buy it 😁
Price: N15,000 https://t.co/fqyzP0eWeM",2021-03-11 15:08:13
1369998597551448064,{'$oid': '604a16438a53c98a3f80a59a'},Tweet,1369998597551448064,excitement,so crazy watching him go up infront of my eyes,2021-03-11 15:08:13
1369998601661804547,{'$oid': '604a16448a53c98a3f80a59b'},Tweet,1369998601661804547,excitement,RT @PissOffTrumpz: There are a couple of friends I miss dearly since starting over.  I forgot their @ handle.  Because I'm retired and that…,2021-03-11 15:08:14
1369998616593526785,{'$oid': '604a16478a53c98a3f80a59c'},Tweet,1369998616593526785,excitement,"RT @MAHESHFANS1975: May I come in 😁
#CharacterLessHeroineAlluArjun
#InsecureDogAlluArjun",2021-03-11 15:08:18
1369998617818263561,{'$oid': '604a16488a53c98a3f80a59d'},Tweet,1369998617818263561,excitement,no but...let jerry breathe hunny 😁 https://t.co/G6ExvJ5Gab,2021-03-11 15:08:18
1369998618321686528,{'$oid': '604a16488a53c98a3f80a59e'},Tweet,1369998618321686528,excitement,RT @jesseswitchxxx: Big smile 😁 https://t.co/0vYqGwbXsz,2021-03-11 15:08:18
1369998624529276934,{'$oid': '604a16498a53c98a3f80a59f'},Tweet,1369998624529276934,excitement,"RT @LoveSolihull: Great to meet Paul from the @WoodlandTrust today 😁 

The Woodlands Trust have supported @SolihullCouncil by providing us…",2021-03-11 15:08:20
1369998629721825283,{'$oid': '604a164a8a53c98a3f80a5a0'},Tweet,1369998629721825283,excitement,"@ChristieGolden ""Just turn around now..because you're not welcome in the Maw!"" 😁",2021-03-11 15:08:21
1369998633915936769,{'$oid': '604a164b8a53c98a3f80a5a2'},Tweet,1369998633915936769,excitement,"RT @karl_1618: This vaccine info thread was from my experience in handling the vaccines in my work. If you have more info to add, please do…",2021-03-11 15:08:22
1369998639821651969,{'$oid': '604a164d8a53c98a3f80a5a3'},Tweet,1369998639821651969,excitement,"Aye, do you know how to file returns? Do you need help? DM me 😁",2021-03-11 15:08:23
1369998646373097473,{'$oid': '604a164e8a53c98a3f80a5a4'},Tweet,1369998646373097473,excitement,"RT @PG_2_0: BREAKING NEWS : - 

Allu Arjun Fans Failed To Give A Festival Gift To @alluarjun By Not Even Getting 5% Special Show 😢

Where A…",2021-03-11 15:08:25
1369998647102955522,{'$oid': '604a164e8a53c98a3f80a5a5'},Tweet,1369998647102955522,excitement,@Nyargidaktari Mao before pe 😁,2021-03-11 15:08:25
1369998647920844802,{'$oid': '604a164f8a53c98a3f80a5a6'},Tweet,1369998647920844802,excitement,@Anc21Voetsek It could be your neighbour 😁,2021-03-11 15:08:25
1369998649430659076,{'$oid': '604a164f8a53c98a3f80a5a7'},Tweet,1369998649430659076,excitement,"After watching so much content of his I have gathered that ""j-hope"" side is also his real side... Many try to claim… https://t.co/VPDisKb8E7",2021-03-11 15:08:26
1369998649791512584,{'$oid': '604a164f8a53c98a3f80a5a8'},Tweet,1369998649791512584,excitement,RT @SeIenaGomezData: We had a stable 300+ listeners throughout the time  😁,2021-03-11 15:08:26
1369998650059939847,{'$oid': '604a164f8a53c98a3f80a5a9'},Tweet,1369998650059939847,excitement,@gs1mp hey bestie 😁,2021-03-11 15:08:26
1369998651909623814,{'$oid': '604a16508a53c98a3f80a5aa'},Tweet,1369998651909623814,excitement,My boys! 🧡🧡🧡,2021-03-11 15:08:26
1369998653155381250,{'$oid': '604a16508a53c98a3f80a5ab'},Tweet,1369998653155381250,excitement,@YeehawHatJo Do what you gotta do! Everyone needs a break here and there. We’ll all be here when you get back 😁,2021-03-11 15:08:26
1369998665306234883,{'$oid': '604a16538a53c98a3f80a5ad'},Tweet,1369998665306234883,excitement,"@OUchenna11 68%, we're getting there slowly but surely 😁",2021-03-11 15:08:29
1369998672352714753,{'$oid': '604a16558a53c98a3f80a5af'},Tweet,1369998672352714753,excitement,RT @soureh_design: Iranian houses couple days before the new year 😁 #Nowruz https://t.co/LgvPrbeC2x,2021-03-11 15:08:31
1369998676802768901,{'$oid': '604a16568a53c98a3f80a5b0'},Tweet,1369998676802768901,excitement,"RT @ANIKHILKUMAR5: Businessman Bluray Print Movie link unda ....
Entha gb ayina parledu 😁
Anyone ??? 🥰🤗

#BusinessMan 
#SarkaruVaariPaata @…",2021-03-11 15:08:32
1369998678262489102,{'$oid': '604a16568a53c98a3f80a5b1'},Tweet,1369998678262489102,excitement,@gmmcommentary Nope! I love seeing my thoughts 💭 on the TL since I’m usually to lazy to articulate them myself 😁,2021-03-11 15:08:32
1369998679105441793,{'$oid': '604a16568a53c98a3f80a5b2'},Tweet,1369998679105441793,excitement,"RT @yancyfilms: hi again, reply with blythe's pic and caption ""this you?"" 😁 thx !",2021-03-11 15:08:33
1369998684587515904,{'$oid': '604a16588a53c98a3f80a5b3'},Tweet,1369998684587515904,excitement,"@Martin_Jordan I feel like data can easily be overlooked in assessments, especially as it's at the end, so I try an… https://t.co/VSbTYAmTM9",2021-03-11 15:08:34
1369998685136900100,{'$oid': '604a16588a53c98a3f80a5b4'},Tweet,1369998685136900100,excitement,@WORSTBEHAIVIOR lovely day to see this 😁,2021-03-11 15:08:34
1369998687187898370,{'$oid': '604a16588a53c98a3f80a5b6'},Tweet,1369998687187898370,excitement,"RT @plyfulcouple: Ladies, If this isn't how he wakes you up in the morning, he ain't the one ☀️☀️ rise and shine 😁 https://t.co/lmvzrLKueq",2021-03-11 15:08:35
1369998689117298691,{'$oid': '604a16598a53c98a3f80a5b7'},Tweet,1369998689117298691,excitement,@CurateUoL 😁 He was around at the time - it may have been a collective enterprise 😁,2021-03-11 15:08:35
1369998696591548420,{'$oid': '604a165a8a53c98a3f80a5b8'},Tweet,1369998696591548420,excitement,Cars are so much nicer to me since I got my Beamer 😁,2021-03-11 15:08:37
1369998703055036416,{'$oid': '604a165c8a53c98a3f80a5ba'},Tweet,1369998703055036416,excitement,"god jesus damn i am disgusting looking,,, what is it like to actually be attractive ? 😁",2021-03-11 15:08:38
1369998704879472640,{'$oid': '604a165c8a53c98a3f80a5bc'},Tweet,1369998704879472640,excitement,"Sat and made the Replacement stickers this morning. All made and being shipped!

They will be available for £2.50 f… https://t.co/INw0sYEfVU",2021-03-11 15:08:39
1369998706142023681,{'$oid': '604a165d8a53c98a3f80a5bd'},Tweet,1369998706142023681,excitement,@Susannah_Lloyd Your grandma was a v. stylish lady. Her outfit is just missing....a mole or two 😁,2021-03-11 15:08:39
1369998708914479104,{'$oid': '604a165d8a53c98a3f80a5bf'},Tweet,1369998708914479104,excitement,@PDarbyshire @Docstockk @CroneInAMillion @FondOfBeetles @ProfAliceS @janeclarejones @MForstater @Gillian_Philip… https://t.co/5zpvU3htKG,2021-03-11 15:08:40
1369998711301025792,{'$oid': '604a165e8a53c98a3f80a5c2'},Tweet,1369998711301025792,excitement,@nuttyfootychick Welcome 😁,2021-03-11 15:08:40
1369998722369789958,{'$oid': '604a16608a53c98a3f80a5c3'},Tweet,1369998722369789958,excitement,@TheWriter_KP Hello. Do you like lofi? 😁 here is a track of mine. 😊 https://t.co/WQErouUXXn,2021-03-11 15:08:43
1369998726815768579,{'$oid': '604a16618a53c98a3f80a5c4'},Tweet,1369998726815768579,excitement,@Love_Vertt @2kTio Discord for 7 hrs&gt; School for 8 hrs 😁,2021-03-11 15:08:44
1369998731651604486,{'$oid': '604a16638a53c98a3f80a5c5'},Tweet,1369998731651604486,excitement,"My reaction while I'll waiting for the raindrops 😁 but it's not a raindrops its a heavy rain 😁😂 

iloveyou tete… https://t.co/I9nUcMbzyW",2021-03-11 15:08:45
1369998731454644225,{'$oid': '604a16638a53c98a3f80a5c6'},Tweet,1369998731454644225,excitement,"Look at the new products I got 🙌🏻
Some amazing flavours to choose from 😁
Use my code WSGIZT2F to get a discount on… https://t.co/7VrbPQttDq",2021-03-11 15:08:45
1369998733216190464,{'$oid': '604a16638a53c98a3f80a5c7'},Tweet,1369998733216190464,excitement,RT @thatkidrauhlin: no but...let jerry breathe hunny 😁 https://t.co/G6ExvJ5Gab,2021-03-11 15:08:46
1369998733543317507,{'$oid': '604a16638a53c98a3f80a5c8'},Tweet,1369998733543317507,excitement,"RT @ZCLFEED: hey guys! we will host a twitter space after CHENRA and let's talk about #CHENLE during tonight's viewable radio, the akso top…",2021-03-11 15:08:46
1369998736399753218,{'$oid': '604a16648a53c98a3f80a5c9'},Tweet,1369998736399753218,excitement,"RT @angy3101: In case anyone needs a bit of silliness. 😁 Johnny Depp, Orlando Bloom, Gore Verbinski and Geoffrey Rush at the premiere of PO…",2021-03-11 15:08:46
1369998738979090435,{'$oid': '604a16648a53c98a3f80a5ca'},Tweet,1369998738979090435,excitement,5 chan or 5 years old chan??? now pick 😁,2021-03-11 15:08:47
1369998739260243969,{'$oid': '604a16658a53c98a3f80a5cb'},Tweet,1369998739260243969,excitement,Found a suitable spot for doing some admin 😁 https://t.co/VnmL15W6rW,2021-03-11 15:08:47
1369998742393290754,{'$oid': '604a16658a53c98a3f80a5cd'},Tweet,1369998742393290754,excitement,@harisimannn yeah boy 😁,2021-03-11 15:08:48
1369998742921879553,{'$oid': '604a16658a53c98a3f80a5ce'},Tweet,1369998742921879553,excitement,Anytime 😁,2021-03-11 15:08:48
1369998744058482694,{'$oid': '604a16668a53c98a3f80a5cf'},Tweet,1369998744058482694,excitement,RT @SrbEurovision: Today’s the day! 🤪 We will all be dancing to “Loco Loco” at 18:00 and all the time until #Eurovision! #excited #serbia #…,2021-03-11 15:08:48
1369998745757130756,{'$oid': '604a16668a53c98a3f80a5d0'},Tweet,1369998745757130756,excitement,Ignore the sentence construction..I'm just happy 😁,2021-03-11 15:08:48
1369998747829116930,{'$oid': '604a16678a53c98a3f80a5d1'},Tweet,1369998747829116930,excitement,"Hello! Please support! 😁

Merit &amp; Sell is a fundraiser aiming to procure gadgets needed for online classes. Earning… https://t.co/UmWs6SipNb",2021-03-11 15:08:49
1369998749456605186,{'$oid': '604a16678a53c98a3f80a5d2'},Tweet,1369998749456605186,excitement,Got some pretty good deals on eBay lately 😁 https://t.co/Xbc0Ds1eHx,2021-03-11 15:08:49
1369998752061284359,{'$oid': '604a16688a53c98a3f80a5d3'},Tweet,1369998752061284359,excitement,"Well I'm gonna take it. 😅 Makes 29 Legendary Hundos out of 4739 Legendary Raids. That luck is, simply ridiculous. S… https://t.co/3cwgjRlwv5",2021-03-11 15:08:50
1369998763335557127,{'$oid': '604a166a8a53c98a3f80a5d4'},Tweet,1369998763335557127,excitement,"oomfs batteling over me, see when you're hot 😁 https://t.co/vDwvnDSbiC",2021-03-11 15:08:53
1369998764732252161,{'$oid': '604a166b8a53c98a3f80a5d5'},Tweet,1369998764732252161,excitement,not even a whole minute in and this happens well 😁,2021-03-11 15:08:53
1369998769719234564,{'$oid': '604a166c8a53c98a3f80a5d7'},Tweet,1369998769719234564,excitement,@imhIust pls fb 😁,2021-03-11 15:08:54
1369998774194601990,{'$oid': '604a166d8a53c98a3f80a5d8'},Tweet,1369998774194601990,excitement,"Will drop this beauty on Knownorigin 😁 Tell me how much do you think is it worth? #cryptoart #nftart 

""DeLorean in… https://t.co/NH0GEz1kOR",2021-03-11 15:08:55
1369998781509419009,{'$oid': '604a166f8a53c98a3f80a5d9'},Tweet,1369998781509419009,excitement,"RT @rpdlhomes: Let's see if you know your Land Titles 😁
First 5 people to answer correctly will get airtime of any network of their choice.…",2021-03-11 15:08:57
1369998782964891648,{'$oid': '604a166f8a53c98a3f80a5da'},Tweet,1369998782964891648,excitement,@winterisgaming Nice 😁,2021-03-11 15:08:57
1369998787561848834,{'$oid': '604a16708a53c98a3f80a5db'},Tweet,1369998787561848834,excitement,Let us know if you tail starts growing 😁,2021-03-11 15:08:58
1369998787691880450,{'$oid': '604a16708a53c98a3f80a5dc'},Tweet,1369998787691880450,excitement,Chelsea my girl👊🏽🤣,2021-03-11 15:08:58
1369998790401343491,{'$oid': '604a16718a53c98a3f80a5de'},Tweet,1369998790401343491,excitement,@illustratedlaw Make sure you've got plenty paracetamol on hand for potential pain/fever. I spent yesterday feeling… https://t.co/vzo5CELE1K,2021-03-11 15:08:59
1369998793026981894,{'$oid': '604a16718a53c98a3f80a5df'},Tweet,1369998793026981894,excitement,"RT @saphhirebaby: Hello everyone ! 
This is me opening up ,
I need money badly but what i want is for y'all to patronize or refer me . Than…",2021-03-11 15:09:00
1369998802380349446,{'$oid': '604a16748a53c98a3f80a5e0'},Tweet,1369998802380349446,excitement,"RT @Icon_Gadgets: You want that magnificent sounds with class when you listen to you favs song 🔥🌶?

Then Beatspill+ is for you 😁

Price is…",2021-03-11 15:09:02
1369998806415110144,{'$oid': '604a16748a53c98a3f80a5e2'},Tweet,1369998806415110144,excitement,I actually want to be scary but I won't until hyunjin comes back 😁,2021-03-11 15:09:03
1369998807090528257,{'$oid': '604a16758a53c98a3f80a5e3'},Tweet,1369998807090528257,excitement,@stratusimagery @hiddenliverpool @SGHLpool Absolutely stunning image! 😁,2021-03-11 15:09:03
1369998808235540487,{'$oid': '604a16758a53c98a3f80a5e4'},Tweet,1369998808235540487,excitement,"RT @alimahoney74: If you're thinking of doing something different in life then check out our new #podcast 🎙
We set it up during #lockdown t…",2021-03-11 15:09:03
1369998809225302018,{'$oid': '604a16758a53c98a3f80a5e5'},Tweet,1369998809225302018,excitement,"RT @KavinFansClub: Guess The Short Film 🎥 Name 😉 Easy 😁 

#Kavin | #Lift | @Kavin_m_0431 https://t.co/352iv2v9N7",2021-03-11 15:09:04
1369998809510543360,{'$oid': '604a16768a53c98a3f80a5e6'},Tweet,1369998809510543360,excitement,RT @Dhoni_Varsh: @PawanismCh Yess Yess 😁 #HariHaraVeeraMallu,2021-03-11 15:09:04
1369998812324896775,{'$oid': '604a16768a53c98a3f80a5e7'},Tweet,1369998812324896775,excitement,@officiaIsunki Sunoo and Jake 😁,2021-03-11 15:09:04
1369998823855185920,{'$oid': '604a16798a53c98a3f80a5e9'},Tweet,1369998823855185920,excitement,She does some good and amazing work btw.,2021-03-11 15:09:07
1369998828502450176,{'$oid': '604a167a8a53c98a3f80a5eb'},Tweet,1369998828502450176,excitement,@sashasramenn do it 😁,2021-03-11 15:09:08
1369998830083727367,{'$oid': '604a167a8a53c98a3f80a5ec'},Tweet,1369998830083727367,excitement,"RT @y_vonne_M: Aye, do you know how to file returns? Do you need help? DM me 😁",2021-03-11 15:09:09
1369998831782400005,{'$oid': '604a167b8a53c98a3f80a5ed'},Tweet,1369998831782400005,excitement,"@SassyKeeper Cheers , A place where everybody knows your name 😁",2021-03-11 15:09:09
1369998831723573253,{'$oid': '604a167b8a53c98a3f80a5ee'},Tweet,1369998831723573253,excitement,"Not a bad haul today. Got Zig and Aron on my way to work and then Wooper at the gym 😁

#PokemonGo #PokemonGo… https://t.co/AOntkW0fDb",2021-03-11 15:09:09
1369998835423051778,{'$oid': '604a167b8a53c98a3f80a5ef'},Tweet,1369998835423051778,happy,I cant believe today :) thank you so much!,2021-03-11 15:09:10
